Latitude,Longitude,Risk_Level,High_Risk_Prob
70.46979865771812,-71.11409395973153,HIGH,0.6156
70.46979865771812,-70.51677852348993,HIGH,0.6156
70.46979865771812,-69.91946308724832,HIGH,0.6156
70.46979865771812,-69.3221476510067,HIGH,0.6156
70.46979865771812,-68.7248322147651,HIGH,0.6156
70.46979865771812,-68.12751677852349,HIGH,0.6156
70.46979865771812,-67.53020134228187,HIGH,0.6156
70.46979865771812,-66.93288590604027,HIGH,0.6156
70.46979865771812,-66.33557046979865,HIGH,0.6156
70.46979865771812,-65.73825503355704,HIGH,0.6156
70.46979865771812,-65.14093959731544,HIGH,0.6156
70.46979865771812,-64.54362416107382,HIGH,0.6156
70.46979865771812,-63.94630872483221,HIGH,0.6159
70.46979865771812,-63.348993288590606,HIGH,0.6159
70.46979865771812,-62.75167785234899,HIGH,0.6159
70.46979865771812,-62.154362416107375,HIGH,0.6159
70.46979865771812,-61.557046979865774,HIGH,0.6159
70.46979865771812,-60.95973154362416,HIGH,0.6159
70.46979865771812,-60.36241610738254,HIGH,0.6159
70.46979865771812,-59.76510067114094,HIGH,0.6159
70.46979865771812,-59.16778523489933,HIGH,0.6141
70.46979865771812,-58.57046979865771,HIGH,0.6141
70.46979865771812,-57.97315436241611,HIGH,0.6141
70.46979865771812,-57.375838926174495,HIGH,0.6078
70.46979865771812,-56.77852348993288,HIGH,0.6078
70.46979865771812,-56.181208053691265,HIGH,0.6078
70.46979865771812,-55.58389261744966,HIGH,0.6078
70.46979865771812,-54.98657718120805,HIGH,0.6078
70.46979865771812,-54.38926174496643,HIGH,0.6078
70.46979865771812,-53.79194630872483,HIGH,0.6078
70.46979865771812,-53.194630872483216,HIGH,0.6078
70.46979865771812,-52.5973154362416,HIGH,0.6078
70.46979865771812,-52.0,HIGH,0.6078
70.75167785234899,-141.0,HIGH,0.6577
70.75167785234899,-140.40268456375838,HIGH,0.6577
70.75167785234899,-139.80536912751677,HIGH,0.6577
70.75167785234899,-139.20805369127515,HIGH,0.6577
70.75167785234899,-138.61073825503357,HIGH,0.6698
70.75167785234899,-138.01342281879195,HIGH,0.6622
70.75167785234899,-137.41610738255034,HIGH,0.6601
70.75167785234899,-136.81879194630872,HIGH,0.6629
70.75167785234899,-136.2214765100671,HIGH,0.6629
70.75167785234899,-135.6241610738255,HIGH,0.6629
70.75167785234899,-135.0268456375839,HIGH,0.6643
70.75167785234899,-134.4295302013423,HIGH,0.6643
70.75167785234899,-133.83221476510067,HIGH,0.6643
70.75167785234899,-133.23489932885906,HIGH,0.6643
70.75167785234899,-132.63758389261744,HIGH,0.6643
70.75167785234899,-132.04026845637583,HIGH,0.6643
70.75167785234899,-131.44295302013424,HIGH,0.6643
70.75167785234899,-130.84563758389262,HIGH,0.6643
70.75167785234899,-130.248322147651,HIGH,0.6643
70.75167785234899,-129.6510067114094,HIGH,0.6643
70.75167785234899,-129.05369127516778,HIGH,0.6643
70.75167785234899,-128.45637583892616,HIGH,0.6643
70.75167785234899,-127.85906040268456,HIGH,0.6643
70.75167785234899,-127.26174496644295,HIGH,0.6643
70.75167785234899,-126.66442953020135,HIGH,0.6643
70.75167785234899,-126.06711409395973,HIGH,0.6643
70.75167785234899,-125.46979865771812,HIGH,0.6566
70.75167785234899,-124.87248322147651,HIGH,0.6599
70.75167785234899,-124.2751677852349,HIGH,0.6609
70.75167785234899,-123.67785234899328,HIGH,0.6609
70.75167785234899,-123.08053691275168,HIGH,0.6609
70.75167785234899,-122.48322147651007,HIGH,0.6609
70.75167785234899,-121.88590604026845,HIGH,0.6609
70.75167785234899,-121.28859060402684,HIGH,0.6609
70.75167785234899,-120.69127516778524,HIGH,0.6609
70.75167785234899,-120.09395973154362,HIGH,0.6609
70.75167785234899,-119.49664429530202,HIGH,0.6609
70.75167785234899,-118.8993288590604,HIGH,0.6609
70.75167785234899,-118.30201342281879,HIGH,0.6765
70.75167785234899,-117.70469798657717,HIGH,0.6637
70.75167785234899,-117.10738255033557,HIGH,0.6679
70.75167785234899,-116.51006711409396,HIGH,0.6685
70.75167785234899,-115.91275167785236,HIGH,0.6473
70.75167785234899,-115.31543624161074,HIGH,0.6291
70.75167785234899,-114.71812080536913,HIGH,0.6287
70.75167785234899,-114.12080536912751,HIGH,0.6287
70.75167785234899,-113.52348993288591,HIGH,0.6192
70.75167785234899,-112.9261744966443,HIGH,0.6227
70.75167785234899,-112.32885906040269,HIGH,0.6064
70.75167785234899,-111.73154362416108,HIGH,0.6195
70.75167785234899,-111.13422818791946,HIGH,0.6195
70.75167785234899,-110.53691275167785,HIGH,0.6249
70.75167785234899,-109.93959731543625,HIGH,0.6249
70.75167785234899,-109.34228187919463,HIGH,0.6298
70.75167785234899,-108.74496644295303,HIGH,0.6298
70.75167785234899,-108.14765100671141,HIGH,0.6298
70.75167785234899,-107.5503355704698,HIGH,0.6298
70.75167785234899,-106.95302013422818,HIGH,0.6315
70.75167785234899,-106.35570469798657,HIGH,0.6348
70.75167785234899,-105.75838926174497,HIGH,0.6162
70.75167785234899,-105.16107382550335,HIGH,0.6162
70.75167785234899,-104.56375838926175,HIGH,0.6162
70.75167785234899,-103.96644295302013,HIGH,0.6162
70.75167785234899,-103.36912751677852,HIGH,0.6162
70.75167785234899,-102.7718120805369,HIGH,0.6162
70.75167785234899,-102.1744966442953,HIGH,0.6162
70.75167785234899,-101.57718120805369,HIGH,0.6162
70.75167785234899,-100.97986577181209,HIGH,0.6162
70.75167785234899,-100.38255033557047,HIGH,0.6162
70.75167785234899,-99.78523489932886,HIGH,0.6131
70.75167785234899,-99.18791946308724,HIGH,0.6131
70.75167785234899,-98.59060402684563,HIGH,0.6131
70.75167785234899,-97.99328859060402,HIGH,0.6131
70.75167785234899,-97.39597315436242,HIGH,0.612
70.75167785234899,-96.79865771812081,HIGH,0.612
70.75167785234899,-96.20134228187919,HIGH,0.612
70.75167785234899,-95.60402684563758,HIGH,0.612
70.75167785234899,-95.00671140939596,HIGH,0.612
70.75167785234899,-94.40939597315436,HIGH,0.612
70.75167785234899,-93.81208053691276,HIGH,0.612
70.75167785234899,-93.21476510067114,HIGH,0.612
70.75167785234899,-92.61744966442953,HIGH,0.612
70.75167785234899,-92.02013422818791,HIGH,0.612
70.75167785234899,-91.4228187919463,HIGH,0.612
70.75167785234899,-90.8255033557047,HIGH,0.612
70.75167785234899,-90.22818791946308,HIGH,0.612
70.75167785234899,-89.63087248322148,HIGH,0.612
70.75167785234899,-89.03355704697987,HIGH,0.612
70.75167785234899,-88.43624161073825,HIGH,0.612
70.75167785234899,-87.83892617449663,HIGH,0.612
70.75167785234899,-87.24161073825503,HIGH,0.612
70.75167785234899,-86.64429530201342,HIGH,0.612
70.75167785234899,-86.04697986577182,HIGH,0.612
70.75167785234899,-85.4496644295302,HIGH,0.612
70.75167785234899,-84.85234899328859,HIGH,0.612
70.75167785234899,-84.25503355704697,HIGH,0.612
70.75167785234899,-83.65771812080537,HIGH,0.612
70.75167785234899,-83.06040268456375,HIGH,0.612
70.75167785234899,-82.46308724832215,HIGH,0.612
70.75167785234899,-81.86577181208054,HIGH,0.612
70.75167785234899,-81.26845637583892,HIGH,0.6118
70.75167785234899,-80.67114093959731,HIGH,0.6118
70.75167785234899,-80.07382550335569,HIGH,0.6102
70.75167785234899,-79.47651006711409,HIGH,0.6156
70.75167785234899,-78.87919463087249,HIGH,0.6156
70.75167785234899,-78.28187919463087,HIGH,0.6156
70.75167785234899,-77.68456375838926,HIGH,0.6156
70.75167785234899,-77.08724832214764,HIGH,0.6156
70.75167785234899,-76.48993288590604,HIGH,0.6156
70.75167785234899,-75.89261744966443,HIGH,0.6156
70.75167785234899,-75.29530201342281,HIGH,0.6156
70.75167785234899,-74.69798657718121,HIGH,0.6156
70.75167785234899,-74.1006711409396,HIGH,0.6156
70.75167785234899,-73.50335570469798,HIGH,0.6156
70.75167785234899,-72.90604026845638,HIGH,0.6156
70.75167785234899,-72.30872483221476,HIGH,0.6156
70.75167785234899,-71.71140939597315,HIGH,0.6156
70.75167785234899,-71.11409395973153,HIGH,0.6156
70.75167785234899,-70.51677852348993,HIGH,0.6156
70.75167785234899,-69.91946308724832,HIGH,0.6156
70.75167785234899,-69.3221476510067,HIGH,0.6156
70.75167785234899,-68.7248322147651,HIGH,0.6156
70.75167785234899,-68.12751677852349,HIGH,0.6156
70.75167785234899,-67.53020134228187,HIGH,0.6156
70.75167785234899,-66.93288590604027,HIGH,0.6156
70.75167785234899,-66.33557046979865,HIGH,0.6156
70.75167785234899,-65.73825503355704,HIGH,0.6156
70.75167785234899,-65.14093959731544,HIGH,0.6156
70.75167785234899,-64.54362416107382,HIGH,0.6156
70.75167785234899,-63.94630872483221,HIGH,0.6159
70.75167785234899,-63.348993288590606,HIGH,0.6159
70.75167785234899,-62.75167785234899,HIGH,0.6159
70.75167785234899,-62.154362416107375,HIGH,0.6159
70.75167785234899,-61.557046979865774,HIGH,0.6159
70.75167785234899,-60.95973154362416,HIGH,0.6159
70.75167785234899,-60.36241610738254,HIGH,0.6159
70.75167785234899,-59.76510067114094,HIGH,0.6159
70.75167785234899,-59.16778523489933,HIGH,0.6141
70.75167785234899,-58.57046979865771,HIGH,0.6141
70.75167785234899,-57.97315436241611,HIGH,0.6141
70.75167785234899,-57.375838926174495,HIGH,0.6078
70.75167785234899,-56.77852348993288,HIGH,0.6078
70.75167785234899,-56.181208053691265,HIGH,0.6078
70.75167785234899,-55.58389261744966,HIGH,0.6078
70.75167785234899,-54.98657718120805,HIGH,0.6078
70.75167785234899,-54.38926174496643,HIGH,0.6078
70.75167785234899,-53.79194630872483,HIGH,0.6078
70.75167785234899,-53.194630872483216,HIGH,0.6078
70.75167785234899,-52.5973154362416,HIGH,0.6078
70.75167785234899,-52.0,HIGH,0.6078
71.03355704697987,-141.0,HIGH,0.6577
71.03355704697987,-140.40268456375838,HIGH,0.6577
71.03355704697987,-139.80536912751677,HIGH,0.6577
71.03355704697987,-139.20805369127515,HIGH,0.6577
71.03355704697987,-138.61073825503357,HIGH,0.6698
71.03355704697987,-138.01342281879195,HIGH,0.6622
71.03355704697987,-137.41610738255034,HIGH,0.6601
71.03355704697987,-136.81879194630872,HIGH,0.6629
71.03355704697987,-136.2214765100671,HIGH,0.6629
71.03355704697987,-135.6241610738255,HIGH,0.6629
71.03355704697987,-135.0268456375839,HIGH,0.6643
71.03355704697987,-134.4295302013423,HIGH,0.6643
71.03355704697987,-133.83221476510067,HIGH,0.6643
71.03355704697987,-133.23489932885906,HIGH,0.6643
71.03355704697987,-132.63758389261744,HIGH,0.6643
71.03355704697987,-132.04026845637583,HIGH,0.6643
71.03355704697987,-131.44295302013424,HIGH,0.6643
71.03355704697987,-130.84563758389262,HIGH,0.6643
71.03355704697987,-130.248322147651,HIGH,0.6643
71.03355704697987,-129.6510067114094,HIGH,0.6643
71.03355704697987,-129.05369127516778,HIGH,0.6643
71.03355704697987,-128.45637583892616,HIGH,0.6643
71.03355704697987,-127.85906040268456,HIGH,0.6643
71.03355704697987,-127.26174496644295,HIGH,0.6643
71.03355704697987,-126.66442953020135,HIGH,0.6643
71.03355704697987,-126.06711409395973,HIGH,0.6643
71.03355704697987,-125.46979865771812,HIGH,0.6566
71.03355704697987,-124.87248322147651,HIGH,0.6599
71.03355704697987,-124.2751677852349,HIGH,0.6609
71.03355704697987,-123.67785234899328,HIGH,0.6609
71.03355704697987,-123.08053691275168,HIGH,0.6609
71.03355704697987,-122.48322147651007,HIGH,0.6609
71.03355704697987,-121.88590604026845,HIGH,0.6609
71.03355704697987,-121.28859060402684,HIGH,0.6609
71.03355704697987,-120.69127516778524,HIGH,0.6609
71.03355704697987,-120.09395973154362,HIGH,0.6609
71.03355704697987,-119.49664429530202,HIGH,0.6609
71.03355704697987,-118.8993288590604,HIGH,0.6609
71.03355704697987,-118.30201342281879,HIGH,0.6765
71.03355704697987,-117.70469798657717,HIGH,0.6637
71.03355704697987,-117.10738255033557,HIGH,0.6679
71.03355704697987,-116.51006711409396,HIGH,0.6685
71.03355704697987,-115.91275167785236,HIGH,0.6473
71.03355704697987,-115.31543624161074,HIGH,0.6291
71.03355704697987,-114.71812080536913,HIGH,0.6287
71.03355704697987,-114.12080536912751,HIGH,0.6287
71.03355704697987,-113.52348993288591,HIGH,0.6192
71.03355704697987,-112.9261744966443,HIGH,0.6227
71.03355704697987,-112.32885906040269,HIGH,0.6064
71.03355704697987,-111.73154362416108,HIGH,0.6195
71.03355704697987,-111.13422818791946,HIGH,0.6195
71.03355704697987,-110.53691275167785,HIGH,0.6249
71.03355704697987,-109.93959731543625,HIGH,0.6249
71.03355704697987,-109.34228187919463,HIGH,0.6298
71.03355704697987,-108.74496644295303,HIGH,0.6298
71.03355704697987,-108.14765100671141,HIGH,0.6298
71.03355704697987,-107.5503355704698,HIGH,0.6298
71.03355704697987,-106.95302013422818,HIGH,0.6315
71.03355704697987,-106.35570469798657,HIGH,0.6348
71.03355704697987,-105.75838926174497,HIGH,0.6162
71.03355704697987,-105.16107382550335,HIGH,0.6162
71.03355704697987,-104.56375838926175,HIGH,0.6162
71.03355704697987,-103.96644295302013,HIGH,0.6162
71.03355704697987,-103.36912751677852,HIGH,0.6162
71.03355704697987,-102.7718120805369,HIGH,0.6162
71.03355704697987,-102.1744966442953,HIGH,0.6162
71.03355704697987,-101.57718120805369,HIGH,0.6162
71.03355704697987,-100.97986577181209,HIGH,0.6162
71.03355704697987,-100.38255033557047,HIGH,0.6162
71.03355704697987,-99.78523489932886,HIGH,0.6131
71.03355704697987,-99.18791946308724,HIGH,0.6131
71.03355704697987,-98.59060402684563,HIGH,0.6131
71.03355704697987,-97.99328859060402,HIGH,0.6131
71.03355704697987,-97.39597315436242,HIGH,0.612
71.03355704697987,-96.79865771812081,HIGH,0.612
71.03355704697987,-96.20134228187919,HIGH,0.612
71.03355704697987,-95.60402684563758,HIGH,0.612
71.03355704697987,-95.00671140939596,HIGH,0.612
71.03355704697987,-94.40939597315436,HIGH,0.612
71.03355704697987,-93.81208053691276,HIGH,0.612
71.03355704697987,-93.21476510067114,HIGH,0.612
71.03355704697987,-92.61744966442953,HIGH,0.612
71.03355704697987,-92.02013422818791,HIGH,0.612
71.03355704697987,-91.4228187919463,HIGH,0.612
71.03355704697987,-90.8255033557047,HIGH,0.612
71.03355704697987,-90.22818791946308,HIGH,0.612
71.03355704697987,-89.63087248322148,HIGH,0.612
71.03355704697987,-89.03355704697987,HIGH,0.612
71.03355704697987,-88.43624161073825,HIGH,0.612
71.03355704697987,-87.83892617449663,HIGH,0.612
71.03355704697987,-87.24161073825503,HIGH,0.612
71.03355704697987,-86.64429530201342,HIGH,0.612
71.03355704697987,-86.04697986577182,HIGH,0.612
71.03355704697987,-85.4496644295302,HIGH,0.612
71.03355704697987,-84.85234899328859,HIGH,0.612
71.03355704697987,-84.25503355704697,HIGH,0.612
71.03355704697987,-83.65771812080537,HIGH,0.612
71.03355704697987,-83.06040268456375,HIGH,0.612
71.03355704697987,-82.46308724832215,HIGH,0.612
71.03355704697987,-81.86577181208054,HIGH,0.612
71.03355704697987,-81.26845637583892,HIGH,0.6118
71.03355704697987,-80.67114093959731,HIGH,0.6118
71.03355704697987,-80.07382550335569,HIGH,0.6102
71.03355704697987,-79.47651006711409,HIGH,0.6156
71.03355704697987,-78.87919463087249,HIGH,0.6156
71.03355704697987,-78.28187919463087,HIGH,0.6156
71.03355704697987,-77.68456375838926,HIGH,0.6156
71.03355704697987,-77.08724832214764,HIGH,0.6156
71.03355704697987,-76.48993288590604,HIGH,0.6156
71.03355704697987,-75.89261744966443,HIGH,0.6156
71.03355704697987,-75.29530201342281,HIGH,0.6156
71.03355704697987,-74.69798657718121,HIGH,0.6156
71.03355704697987,-74.1006711409396,HIGH,0.6156
71.03355704697987,-73.50335570469798,HIGH,0.6156
71.03355704697987,-72.90604026845638,HIGH,0.6156
71.03355704697987,-72.30872483221476,HIGH,0.6156
71.03355704697987,-71.71140939597315,HIGH,0.6156
71.03355704697987,-71.11409395973153,HIGH,0.6156
71.03355704697987,-70.51677852348993,HIGH,0.6156
71.03355704697987,-69.91946308724832,HIGH,0.6156
71.03355704697987,-69.3221476510067,HIGH,0.6156
71.03355704697987,-68.7248322147651,HIGH,0.6156
71.03355704697987,-68.12751677852349,HIGH,0.6156
71.03355704697987,-67.53020134228187,HIGH,0.6156
71.03355704697987,-66.93288590604027,HIGH,0.6156
71.03355704697987,-66.33557046979865,HIGH,0.6156
71.03355704697987,-65.73825503355704,HIGH,0.6156
71.03355704697987,-65.14093959731544,HIGH,0.6156
71.03355704697987,-64.54362416107382,HIGH,0.6156
71.03355704697987,-63.94630872483221,HIGH,0.6159
71.03355704697987,-63.348993288590606,HIGH,0.6159
71.03355704697987,-62.75167785234899,HIGH,0.6159
71.03355704697987,-62.154362416107375,HIGH,0.6159
71.03355704697987,-61.557046979865774,HIGH,0.6159
71.03355704697987,-60.95973154362416,HIGH,0.6159
71.03355704697987,-60.36241610738254,HIGH,0.6159
71.03355704697987,-59.76510067114094,HIGH,0.6159
71.03355704697987,-59.16778523489933,HIGH,0.6141
71.03355704697987,-58.57046979865771,HIGH,0.6141
71.03355704697987,-57.97315436241611,HIGH,0.6141
71.03355704697987,-57.375838926174495,HIGH,0.6078
71.03355704697987,-56.77852348993288,HIGH,0.6078
71.03355704697987,-56.181208053691265,HIGH,0.6078
71.03355704697987,-55.58389261744966,HIGH,0.6078
71.03355704697987,-54.98657718120805,HIGH,0.6078
71.03355704697987,-54.38926174496643,HIGH,0.6078
71.03355704697987,-53.79194630872483,HIGH,0.6078
71.03355704697987,-53.194630872483216,HIGH,0.6078
71.03355704697987,-52.5973154362416,HIGH,0.6078
71.03355704697987,-52.0,HIGH,0.6078
71.31543624161074,-141.0,HIGH,0.6577
71.31543624161074,-140.40268456375838,HIGH,0.6577
71.31543624161074,-139.80536912751677,HIGH,0.6577
71.31543624161074,-139.20805369127515,HIGH,0.6577
71.31543624161074,-138.61073825503357,HIGH,0.6698
71.31543624161074,-138.01342281879195,HIGH,0.6622
71.31543624161074,-137.41610738255034,HIGH,0.6601
71.31543624161074,-136.81879194630872,HIGH,0.6629
71.31543624161074,-136.2214765100671,HIGH,0.6629
71.31543624161074,-135.6241610738255,HIGH,0.6629
71.31543624161074,-135.0268456375839,HIGH,0.6643
71.31543624161074,-134.4295302013423,HIGH,0.6643
71.31543624161074,-133.83221476510067,HIGH,0.6643
71.31543624161074,-133.23489932885906,HIGH,0.6643
71.31543624161074,-132.63758389261744,HIGH,0.6643
71.31543624161074,-132.04026845637583,HIGH,0.6643
71.31543624161074,-131.44295302013424,HIGH,0.6643
71.31543624161074,-130.84563758389262,HIGH,0.6643
71.31543624161074,-130.248322147651,HIGH,0.6643
71.31543624161074,-129.6510067114094,HIGH,0.6643
71.31543624161074,-129.05369127516778,HIGH,0.6643
71.31543624161074,-128.45637583892616,HIGH,0.6643
71.31543624161074,-127.85906040268456,HIGH,0.6643
71.31543624161074,-127.26174496644295,HIGH,0.6643
71.31543624161074,-126.66442953020135,HIGH,0.6643
71.31543624161074,-126.06711409395973,HIGH,0.6643
71.31543624161074,-125.46979865771812,HIGH,0.6566
71.31543624161074,-124.87248322147651,HIGH,0.6599
71.31543624161074,-124.2751677852349,HIGH,0.6609
71.31543624161074,-123.67785234899328,HIGH,0.6609
71.31543624161074,-123.08053691275168,HIGH,0.6609
71.31543624161074,-122.48322147651007,HIGH,0.6609
71.31543624161074,-121.88590604026845,HIGH,0.6609
71.31543624161074,-121.28859060402684,HIGH,0.6609
71.31543624161074,-120.69127516778524,HIGH,0.6609
71.31543624161074,-120.09395973154362,HIGH,0.6609
71.31543624161074,-119.49664429530202,HIGH,0.6609
71.31543624161074,-118.8993288590604,HIGH,0.6609
71.31543624161074,-118.30201342281879,HIGH,0.6765
71.31543624161074,-117.70469798657717,HIGH,0.6637
71.31543624161074,-117.10738255033557,HIGH,0.6679
71.31543624161074,-116.51006711409396,HIGH,0.6685
71.31543624161074,-115.91275167785236,HIGH,0.6473
71.31543624161074,-115.31543624161074,HIGH,0.6291
71.31543624161074,-114.71812080536913,HIGH,0.6287
71.31543624161074,-114.12080536912751,HIGH,0.6287
71.31543624161074,-113.52348993288591,HIGH,0.6192
71.31543624161074,-112.9261744966443,HIGH,0.6227
71.31543624161074,-112.32885906040269,HIGH,0.6064
71.31543624161074,-111.73154362416108,HIGH,0.6195
71.31543624161074,-111.13422818791946,HIGH,0.6195
71.31543624161074,-110.53691275167785,HIGH,0.6249
71.31543624161074,-109.93959731543625,HIGH,0.6249
71.31543624161074,-109.34228187919463,HIGH,0.6298
71.31543624161074,-108.74496644295303,HIGH,0.6298
71.31543624161074,-108.14765100671141,HIGH,0.6298
71.31543624161074,-107.5503355704698,HIGH,0.6298
71.31543624161074,-106.95302013422818,HIGH,0.6315
71.31543624161074,-106.35570469798657,HIGH,0.6348
71.31543624161074,-105.75838926174497,HIGH,0.6162
71.31543624161074,-105.16107382550335,HIGH,0.6162
71.31543624161074,-104.56375838926175,HIGH,0.6162
71.31543624161074,-103.96644295302013,HIGH,0.6162
71.31543624161074,-103.36912751677852,HIGH,0.6162
71.31543624161074,-102.7718120805369,HIGH,0.6162
71.31543624161074,-102.1744966442953,HIGH,0.6162
71.31543624161074,-101.57718120805369,HIGH,0.6162
71.31543624161074,-100.97986577181209,HIGH,0.6162
71.31543624161074,-100.38255033557047,HIGH,0.6162
71.31543624161074,-99.78523489932886,HIGH,0.6131
71.31543624161074,-99.18791946308724,HIGH,0.6131
71.31543624161074,-98.59060402684563,HIGH,0.6131
71.31543624161074,-97.99328859060402,HIGH,0.6131
71.31543624161074,-97.39597315436242,HIGH,0.612
71.31543624161074,-96.79865771812081,HIGH,0.612
71.31543624161074,-96.20134228187919,HIGH,0.612
71.31543624161074,-95.60402684563758,HIGH,0.612
71.31543624161074,-95.00671140939596,HIGH,0.612
71.31543624161074,-94.40939597315436,HIGH,0.612
71.31543624161074,-93.81208053691276,HIGH,0.612
71.31543624161074,-93.21476510067114,HIGH,0.612
71.31543624161074,-92.61744966442953,HIGH,0.612
71.31543624161074,-92.02013422818791,HIGH,0.612
71.31543624161074,-91.4228187919463,HIGH,0.612
71.31543624161074,-90.8255033557047,HIGH,0.612
71.31543624161074,-90.22818791946308,HIGH,0.612
71.31543624161074,-89.63087248322148,HIGH,0.612
71.31543624161074,-89.03355704697987,HIGH,0.612
71.31543624161074,-88.43624161073825,HIGH,0.612
71.31543624161074,-87.83892617449663,HIGH,0.612
71.31543624161074,-87.24161073825503,HIGH,0.612
71.31543624161074,-86.64429530201342,HIGH,0.612
71.31543624161074,-86.04697986577182,HIGH,0.612
71.31543624161074,-85.4496644295302,HIGH,0.612
71.31543624161074,-84.85234899328859,HIGH,0.612
71.31543624161074,-84.25503355704697,HIGH,0.612
71.31543624161074,-83.65771812080537,HIGH,0.612
71.31543624161074,-83.06040268456375,HIGH,0.612
71.31543624161074,-82.46308724832215,HIGH,0.612
71.31543624161074,-81.86577181208054,HIGH,0.612
71.31543624161074,-81.26845637583892,HIGH,0.6118
71.31543624161074,-80.67114093959731,HIGH,0.6118
71.31543624161074,-80.07382550335569,HIGH,0.6102
71.31543624161074,-79.47651006711409,HIGH,0.6156
71.31543624161074,-78.87919463087249,HIGH,0.6156
71.31543624161074,-78.28187919463087,HIGH,0.6156
71.31543624161074,-77.68456375838926,HIGH,0.6156
71.31543624161074,-77.08724832214764,HIGH,0.6156
71.31543624161074,-76.48993288590604,HIGH,0.6156
71.31543624161074,-75.89261744966443,HIGH,0.6156
71.31543624161074,-75.29530201342281,HIGH,0.6156
71.31543624161074,-74.69798657718121,HIGH,0.6156
71.31543624161074,-74.1006711409396,HIGH,0.6156
71.31543624161074,-73.50335570469798,HIGH,0.6156
71.31543624161074,-72.90604026845638,HIGH,0.6156
71.31543624161074,-72.30872483221476,HIGH,0.6156
71.31543624161074,-71.71140939597315,HIGH,0.6156
71.31543624161074,-71.11409395973153,HIGH,0.6156
71.31543624161074,-70.51677852348993,HIGH,0.6156
71.31543624161074,-69.91946308724832,HIGH,0.6156
71.31543624161074,-69.3221476510067,HIGH,0.6156
71.31543624161074,-68.7248322147651,HIGH,0.6156
71.31543624161074,-68.12751677852349,HIGH,0.6156
71.31543624161074,-67.53020134228187,HIGH,0.6156
71.31543624161074,-66.93288590604027,HIGH,0.6156
71.31543624161074,-66.33557046979865,HIGH,0.6156
71.31543624161074,-65.73825503355704,HIGH,0.6156
71.31543624161074,-65.14093959731544,HIGH,0.6156
71.31543624161074,-64.54362416107382,HIGH,0.6156
71.31543624161074,-63.94630872483221,HIGH,0.6159
71.31543624161074,-63.348993288590606,HIGH,0.6159
71.31543624161074,-62.75167785234899,HIGH,0.6159
71.31543624161074,-62.154362416107375,HIGH,0.6159
71.31543624161074,-61.557046979865774,HIGH,0.6159
71.31543624161074,-60.95973154362416,HIGH,0.6159
71.31543624161074,-60.36241610738254,HIGH,0.6159
71.31543624161074,-59.76510067114094,HIGH,0.6159
71.31543624161074,-59.16778523489933,HIGH,0.6141
71.31543624161074,-58.57046979865771,HIGH,0.6141
71.31543624161074,-57.97315436241611,HIGH,0.6141
71.31543624161074,-57.375838926174495,HIGH,0.6078
71.31543624161074,-56.77852348993288,HIGH,0.6078
71.31543624161074,-56.181208053691265,HIGH,0.6078
71.31543624161074,-55.58389261744966,HIGH,0.6078
71.31543624161074,-54.98657718120805,HIGH,0.6078
71.31543624161074,-54.38926174496643,HIGH,0.6078
71.31543624161074,-53.79194630872483,HIGH,0.6078
71.31543624161074,-53.194630872483216,HIGH,0.6078
71.31543624161074,-52.5973154362416,HIGH,0.6078
71.31543624161074,-52.0,HIGH,0.6078
71.59731543624162,-141.0,HIGH,0.6577
71.59731543624162,-140.40268456375838,HIGH,0.6577
71.59731543624162,-139.80536912751677,HIGH,0.6577
71.59731543624162,-139.20805369127515,HIGH,0.6577
71.59731543624162,-138.61073825503357,HIGH,0.6698
71.59731543624162,-138.01342281879195,HIGH,0.6622
71.59731543624162,-137.41610738255034,HIGH,0.6601
71.59731543624162,-136.81879194630872,HIGH,0.6629
71.59731543624162,-136.2214765100671,HIGH,0.6629
71.59731543624162,-135.6241610738255,HIGH,0.6629
71.59731543624162,-135.0268456375839,HIGH,0.6643
71.59731543624162,-134.4295302013423,HIGH,0.6643
71.59731543624162,-133.83221476510067,HIGH,0.6643
71.59731543624162,-133.23489932885906,HIGH,0.6643
71.59731543624162,-132.63758389261744,HIGH,0.6643
71.59731543624162,-132.04026845637583,HIGH,0.6643
71.59731543624162,-131.44295302013424,HIGH,0.6643
71.59731543624162,-130.84563758389262,HIGH,0.6643
71.59731543624162,-130.248322147651,HIGH,0.6643
71.59731543624162,-129.6510067114094,HIGH,0.6643
71.59731543624162,-129.05369127516778,HIGH,0.6643
71.59731543624162,-128.45637583892616,HIGH,0.6643
71.59731543624162,-127.85906040268456,HIGH,0.6643
71.59731543624162,-127.26174496644295,HIGH,0.6643
71.59731543624162,-126.66442953020135,HIGH,0.6643
71.59731543624162,-126.06711409395973,HIGH,0.6643
71.59731543624162,-125.46979865771812,HIGH,0.6566
71.59731543624162,-124.87248322147651,HIGH,0.6599
71.59731543624162,-124.2751677852349,HIGH,0.6609
71.59731543624162,-123.67785234899328,HIGH,0.6609
71.59731543624162,-123.08053691275168,HIGH,0.6609
71.59731543624162,-122.48322147651007,HIGH,0.6609
71.59731543624162,-121.88590604026845,HIGH,0.6609
71.59731543624162,-121.28859060402684,HIGH,0.6609
71.59731543624162,-120.69127516778524,HIGH,0.6609
71.59731543624162,-120.09395973154362,HIGH,0.6609
71.59731543624162,-119.49664429530202,HIGH,0.6609
71.59731543624162,-118.8993288590604,HIGH,0.6609
